OBJ.VEGOBJEKT-ID;EGS.BRUKSOMRÅDE.1256;EGS.SAKSNUMMER.1822;EGS.SØKNAD MOTTATT DATO.12048;EGS.ARKIVREFERANSE, URL.12050;EGS.VEDTAK.10670;EGS.VEDTAKSDATO.11444;EGS.TILLATELSE GJELDER TIL DATO.12049;EGS.TILLEGGSINFORMASJON.11566;EGS.EIER.7993;EGS.VEDLIKEHOLDSANSVARLIG.8056;EGS.GEOMETRI, PUNKT.4753;LOK.KOMMUNE;LOK.KOMMUNENUMMER;VSR.VEGSYSTEMREFERANSE;ÅDT, total;ÅDT, andel lange kjøretøy;Fartsgrense;Avkjørsel, holdningsklasse;Funksjonsklasse;Avkjørsler;Trafikkulykker;Kurvatur, horisontal;Kurvatur, stigning;Søknadstype;Svingkategori;Vurdering
604890269;Bolig;202208870-2;26.01.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2016482&VerID=1842174;Utvidet bruk;02.02.2022;;;Privat;Privat;POINT(275039.033 7097101.975);Åfjord;5058;FV6330 S2D1 m1071;260.0;10.0;60.0;Lite streng;D - Lokale samleveger;12;0;1366.0;4.0;Utvidet bruk;Veldig slak sving (svingradius 1366.0m);
603835044;Bolig;202510818-3 ;20.02.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=608712;Utvidet bruk;11.03.2025;11.03.2028;;Privat;Privat;POINT(259813.359 7100342.915);Åfjord;5058;FV6324 S1D1 m7293;500.0;11.0;80.0;Lite streng;E - Lokale adkomstveger;3;1;209.0;0.9;Utvidet bruk;Krapp sving;Enkel
603835000;Bolig;202400162-2 ;19.12.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=543854;Utvidet bruk;05.01.2024;05.01.2027;;Privat;Privat;POINT(262619.698 7100713.168);Åfjord;5058;FV6324 S1D1 m3521;2540.0;11.0;60.0;Lite streng;E - Lokale adkomstveger;15;2;127.0;2.3;Utvidet bruk;Krapp sving;
1024619900;Bolig;202524033;02.07.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=622029#;Varig tillatelse;07.07.2025;07.07.2028;;Privat;Privat;POINT(265528.854 7102118.885);Åfjord;5058;FV723 S1D1 m643;1370.0;12.0;60.0;Mindre streng;D - Lokale samleveger;11;4;322.0;2.8;Varig tillatelse;Krapp sving;
1018752628;Gardsbruk;202341610-2;04.11.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=514430;Varig tillatelse;15.02.2024;15.02.2027;;Privat;Privat;POINT(263303.256 7103177.095);Åfjord;5058;FV6334 S1D1 m4465;500.0;9.0;60.0;Lite streng;E - Lokale adkomstveger;9;0;99999.0;0.4;Varig tillatelse;Rett veg;
1016426767;Bolig;202014000-4;11.07.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2274622&VerID=2084449;Varig tillatelse;02.09.2022;02.09.2025;;Fylkeskommune;Fylkeskommune;POINT(255895.609 7105678.387);Åfjord;5058;FV6332 S1D10 m2594;100.0;11.0;80.0;Lite streng;E - Lokale adkomstveger;8;0;-1353.0;-0.8;Varig tillatelse;Veldig slak sving (svingradius 1353.0m);
1022496983;Industri;202514856-2;17.03.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=612765;Midlertidig tillatelse;17.03.2025;20.03.2023;;Privat;Privat;POINT(257771.167 7106624.207);Åfjord;5058;FV723 S2D1 m8595;1200.0;10.0;80.0;Mindre streng;D - Lokale samleveger;0;0;99999.0;-7.5;Midlertidig tillatelse;Rett veg;
1015966522;Gardsbruk;202218446-2;02.05.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2129335&VerID=1947298;Avslag;12.05.2022;;;;;POINT(252908.526 7107850.501);Åfjord;5058;FV6322 S1D1 m3958;100.0;9.0;80.0;Lite streng;E - Lokale adkomstveger;10;0;2670.0;-0.1;Varig tillatelse;Veldig slak sving (svingradius 2670.0m);
1016119982;Fritidsaktivitet;202221117-2;08.06.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2233828&VerID=2045848;Varig tillatelse;14.07.2022;14.07.2025;;Privat;Privat;POINT(263951.742 7121506.688);Åfjord;5058;FV6312 S3D1 m9697;260.0;11.0;50.0;Lite streng;E - Lokale adkomstveger;12;1;99999.0;-5.6;Varig tillatelse;Rett veg;
1018349870;Service;202309414-5;31.01.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=481960;Varig tillatelse;23.06.2023;23.06.2026;;Privat;Privat;POINT(268171.432 7124687.806);Åfjord;5058;FV6312 S3D1 m965;240.0;11.0;50.0;Lite streng;E - Lokale adkomstveger;15;0;99999.0;4.0;Varig tillatelse;Rett veg;
1018332037;Service;202316503-2 ;18.04.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=489167;Varig tillatelse;17.08.2023;17.08.2026;;Privat;Privat;POINT(276760.839 7124991.524);Åfjord;5058;FV6312 S1D1 m1681;300.0;11.0;80.0;Lite streng;E - Lokale adkomstveger;4;0;99999.0;1.4;Varig tillatelse;Rett veg;
1018332046;Service;202316503-2 ;18.04.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=489167;Midlertidig tillatelse;17.08.2023;30.12.2025;;Privat;Privat;POINT(276848.982 7125081.011);Åfjord;5058;FV6312 S1D1 m1555;300.0;11.0;80.0;Lite streng;E - Lokale adkomstveger;4;1;99999.0;-2.3;Midlertidig tillatelse;Rett veg;
1018369268;Naust;202309447-3 ;31.01.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=481993;Varig tillatelse;18.04.2023;18.04.2026;;Privat;Privat;POINT(275225.506 7126747.929);Åfjord;5058;FV6312 S1D1 m7126;240.0;11.0;80.0;Lite streng;E - Lokale adkomstveger;3;0;99999.0;1.9;Varig tillatelse;Rett veg;
1019845317;Skog/skogbruk;202444788-2;09.09.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=588735;Midlertidig tillatelse;17.09.2024;30.01.2025;;Privat;Privat;POINT(228631.086 7004649.343);Orkland;5059;FV6502 S1D1 m923;470.0;8.0;80.0;Mindre streng;D - Lokale samleveger;10;0;-631.0;0.3;Midlertidig tillatelse;Slak sving (svingradius 631.0m);
715328731;Bolig;202441875;19.08.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=585821;Utvidet bruk;10.06.2025;;;Privat;Privat;POINT(228072.876 7005815.592);Orkland;5059;FV701 S1D1 m2070;1690.0;20.0;60.0;Streng;B - Regionale hovedveger;16;2;99999.0;-0.9;Utvidet bruk;Rett veg;
1022496817;Bolig;202510131-2;13.02.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=608023;Avslag;07.03.2025;07.03.2028;;;;POINT(226749.825 7008195.405);Orkland;5059;FV6496 S2D1 m11540;350.0;11.0;80.0;Lite streng;E - Lokale adkomstveger;15;0;544.0;-7.4;Varig tillatelse;Slak sving (svingradius 544.0m);Enkel
619482531;Gardsbruk;202429636-2;21.05.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=573516;Utvidet bruk;29.05.2024;29.05.2027;;Privat;Privat;POINT(224573.293 7014558.585);Orkland;5059;FV6496 S2D1 m3646;350.0;11.0;80.0;Lite streng;E - Lokale adkomstveger;10;0;245.0;1.4;Utvidet bruk;Krapp sving;Enkel
1015569597;Bolig;202218389-3;18.03.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2122153&VerID=1940752;Midlertidig tillatelse;10.05.2022;01.11.2022;;;;POINT(234814.464 7015272.652);Orkland;5059;FV65 S3D1 m432;1740.0;16.0;70.0;Streng;B - Regionale hovedveger;2;5;99999.0;0.9;Midlertidig tillatelse;Rett veg;
1022499960;Bolig;202518618-2 ;10.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=616546;Varig tillatelse;14.04.2025;14.04.2028;Gammel avkjørsel skal saneres. ;Privat;Privat;POINT(227300.964 7017436.581);Orkland;5059;FV6496 S1D1 m11554;450.0;11.0;80.0;Lite streng;E - Lokale adkomstveger;8;1;-1703.0;0.5;Varig tillatelse;Veldig slak sving (svingradius 1703.0m);Enkel
1021976575;Bolig;202450809-2;14.11.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=594833;Varig tillatelse;09.12.2024;09.12.2027;Tidligere avkjørsel til tomten skal stenges.;Privat;Privat;POINT(227846.013 7018833.904);Orkland;5059;FV6494 S1D1 m6529;350.0;11.0;50.0;Lite streng;E - Lokale adkomstveger;11;0;99999.0;-1.3;Varig tillatelse;Rett veg;Vanskelig
619482447;Gardsbruk;202317470-3;03.05.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=490136;Utvidet bruk;27.06.2023;27.06.2026;;Privat;Privat;POINT(228873.116 7019021.869);Orkland;5059;FV6496 S1D1 m8952;662.0;6.0;80.0;Lite streng;E - Lokale adkomstveger;20;0;99999.0;0.4;Utvidet bruk;Rett veg;
1017513811;Dyrkamark/jordbruk;202312416-2;03.03.2023;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2491256&VerID=2286074;Varig tillatelse;10.03.2023;10.03.2026;Ved etablering av avkjørsel, skal den gamle avkjørsla fjernes ;Privat;Privat;POINT(237082.687 7022964.043);Orkland;5059;FV65 S2D1 m3785;5120.0;10.0;70.0;Streng;B - Regionale hovedveger;5;11;99999.0;0.2;Varig tillatelse;Rett veg;
617080569;Bolig;202319559-3 ;09.06.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=492242;Utvidet bruk;13.09.2023;13.09.2026;;Privat;Privat;POINT(236676.298 7027036.47);Orkland;5059;FV6480 S1D1 m3274;261.0;20.0;60.0;Mindre streng;D - Lokale samleveger;7;1;-636.0;2.5;Utvidet bruk;Slak sving (svingradius 636.0m);
617080576;Bolig;202541320;18.09.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=639355#;Endret bruk;22.09.2025;;;Privat;Privat;POINT(235688.212 7027161.942);Orkland;5059;FV6480 S1D1 m4316;178.0;8.0;60.0;Mindre streng;D - Lokale samleveger;6;4;-1584.0;5.6;Endret bruk;Veldig slak sving (svingradius 1584.0m);
1017523982;Dyrkamark/jordbruk;202227197-2;14.07.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2370825&VerID=2174804;Varig tillatelse;09.11.2022;09.11.2025;Flytting av driftsavkjørsel. Eksisterende avkjørsel må stenges og den opprinnelige grøften må  etableres tilbake.;Privat;Privat;POINT(237236.336 7027220.687);Orkland;5059;FV6486 S1D1 m2943;200.0;11.0;80.0;Lite streng;E - Lokale adkomstveger;4;0;1573.0;-2.4;Varig tillatelse;Veldig slak sving (svingradius 1573.0m);
1016119316;Bolig;202221006-3;07.06.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2216046&VerID=2028999;Utvidet bruk;07.07.2022;;;Privat;Privat;POINT(246534.876 7036425.777);Orkland;5059;FV710 S1D115 m223;;;;;;0;0;;;Utvidet bruk;Ukjent;
1019002882;Service;202412712-2;05.03.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=556511;Midlertidig tillatelse;13.03.2024;01.06.2024;;Privat;Privat;POINT(227147.366 7042455.161);Orkland;5059;FV714 S3D1 m2690;1600.0;22.0;80.0;Streng;B - Regionale hovedveger;0;1;1349.0;4.7;Midlertidig tillatelse;Veldig slak sving (svingradius 1349.0m);
717397199;Gardsbruk;202115592-5;29.06.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2229959&VerID=2042165;Utvidet bruk;12.07.2022;;;;;POINT(222540.816 7049982.532);Orkland;5059;FV6435 S1D1 m9953;200.0;15.0;80.0;Mindre streng;D - Lokale samleveger;1;0;596.0;6.9;Utvidet bruk;Slak sving (svingradius 596.0m);
1016554828;Hytte;;22.08.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2354955&VerID=2160461;Avslag;28.10.2022;;;Privat;Privat;POINT(223633.393 7050411.561);Orkland;5059;FV6435 S1D1 m8755;200.0;15.0;80.0;Mindre streng;D - Lokale samleveger;5;5;99999.0;-0.4;Varig tillatelse;Rett veg;
716505226;Bolig;202318254-2;09.05.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=490929;Utvidet bruk;20.06.2023;20.06.2026;;Privat;Privat;POINT(243333.556 7051152.327);Orkland;5059;FV710 S3D1 m8296;1490.0;22.0;60.0;Streng;B - Regionale hovedveger;9;4;99999.0;1.9;Utvidet bruk;Rett veg;
1022497073;Skog/skogbruk;202517689-2 ;19.03.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=615617;Varig tillatelse;02.04.2025;02.04.2028;;Privat;Privat;POINT(329314.084 7189449.897);Nærøysund;5060;FV768 S1D1 m3870;866.0;8.0;80.0;Mindre streng;D - Lokale samleveger;6;1;149.0;1.6;Varig tillatelse;Krapp sving;
1018324922;Fritidsaktivitet;202333759-4;25.08.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=506528;Endret bruk;15.12.2023;15.12.2026;;Privat;Privat;POINT(349616.136 7190075.93);Nærøysund;5060;FV776 S5D1 m1913;100.0;15.0;30.0;Mindre streng;D - Lokale samleveger;17;2;-148.0;-1.9;Endret bruk;Krapp sving;
1015720075;Bolig;202235304-2;07.09.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2304105&VerID=2112232;Utvidet bruk;23.09.2022;23.09.2025;;Privat;Privat;POINT(340351.12 7192270.554);Nærøysund;5060;FV776 S6D1 m5319;100.0;15.0;80.0;Mindre streng;D - Lokale samleveger;10;0;99999.0;-0.1;Utvidet bruk;Rett veg;
1018461619;Gardsbruk;202307839-2;12.01.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=480350;Avslag;27.01.2023;27.01.2026;;Privat;Privat;POINT(324259.091 7193805.207);Nærøysund;5060;FV7116 S1D1 m1172;277.0;8.0;80.0;Lite streng;E - Lokale adkomstveger;10;0;99999.0;0.9;Utvidet bruk;Rett veg;
1022274831;Dyrkamark/jordbruk;202506653-2;14.01.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=604531;Varig tillatelse;28.01.2025;28.01.2028;;Privat;Privat;POINT(328860.605 7194351.752);Nærøysund;5060;FV7120 S1D1 m3154;300.0;9.0;80.0;Lite streng;E - Lokale adkomstveger;11;0;99999.0;2.7;Varig tillatelse;Rett veg;Enkel
1015966722;Bolig;202212564-2;27.02.2022;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2127666&VerID=1945739;Avslag;10.05.2022;;;;;POINT(334788.499 7195075.705);Nærøysund;5060;FV7110 S1D1 m4369;1100.0;10.0;80.0;Streng;C - Lokale hovedveger;11;0;-311.0;7.1;Utvidet bruk;Krapp sving;
1016361352;Bolig;202435243-2;08.07.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=579158;Avslag;06.09.2024;06.09.2027;Avslag på flytting av avkjørsel. ;;;POINT(339238.461 7197562.943);Nærøysund;5060;FV7108 S1D1 m320;1300.0;6.0;30.0;Lite streng;E - Lokale adkomstveger;21;0;-1520.0;-0.5;Endret bruk;Veldig slak sving (svingradius 1520.0m);Vanskelig
1022497081;Gardsbruk;202516520-2 ;21.03.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=614431;Varig tillatelse;02.04.2025;02.04.2028;;Privat;Privat;POINT(325438.609 7204510.014);Nærøysund;5060;FV7086 S1D1 m4299;500.0;10.0;60.0;Mindre streng;D - Lokale samleveger;12;2;-1119.0;0.2;Varig tillatelse;Veldig slak sving (svingradius 1119.0m);
1018366642;Bolig;202340342-4;03.01.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=513158;Varig tillatelse;08.01.2024;08.01.2027;;Privat;Privat;POINT Z (347211.06 7210575.18 9.93);Nærøysund;5060;FV771 S2D1 m6797;400.0;13.0;60.0;Streng;C - Lokale hovedveger;12;0;-192.0;5.5;Varig tillatelse;Krapp sving;
1018305147;Skog/skogbruk;202337403-4;10.10.2023;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=510187;Varig tillatelse;25.10.2023;25.10.2026;;Privat;Privat;POINT(212994.687 7009089.228);Rindal;5061;FV65 S5D1 m6877;1600.0;15.0;80.0;Streng;B - Regionale hovedveger;8;6;-524.0;-3.0;Varig tillatelse;Slak sving (svingradius 524.0m);
1015574426;Bolig;202528530;21.07.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=626561#;Utvidet bruk;22.07.2025;;;Privat;Privat;POINT(216023.196 7009351.092);Rindal;5061;FV65 S5D1 m3797;1200.0;17.0;80.0;Streng;B - Regionale hovedveger;11;3;99999.0;-2.4;Utvidet bruk;Rett veg;
