"OBJ.VEGOBJEKT-ID";"EGS.BRUKSOMRÅDE.1256";"EGS.SAKSNUMMER.1822";"EGS.S√òKNAD MOTTATT DATO.12048";"EGS.ARKIVREFERANSE, URL.12050";"EGS.VEDTAK.10670";"EGS.VEDTAKSDATO.11444";"EGS.TILLATELSE GJELDER TIL DATO.12049";"EGS.TILLEGGSINFORMASJON.11566";"EGS.EIER.7993";"EGS.VEDLIKEHOLDSANSVARLIG.8056";"EGS.GEOMETRI, PUNKT.4753";"LOK.KOMMUNE";"LOK.KOMMUNENUMMER";"VSR.VEGSYSTEMREFERANSE";"ADT_total";"√ÖDT, andel lange kj√∏ret√∏y";"Fartsgrense";"Holdningsklasse";"Funksjonsklasse";"Avkjorsler";"Trafikkulykker";"Vurdering";"Kommentar";"Kurvatur, horisontal";"Kurvatur, stigning";"ÅDT, total";"ÅDT, andel lange kjøretøy";"Avkjørsel, holdningsklasse";"Søknadstype"
1016266074;"Bolig";"202445266-2";"12.09.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=589216";"Varig tillatelse";"24.09.2024";"24.09.2027";"Denne avkj√∏rselen skal saneres n√•r ny er etablert. ";"";"";"POINT(325359.873 7074751.26)";"Verdal";5038;"FV6882 S1D1 m1463";450.0;9.0;80.0;"Lite streng";"E - Lokale adkomstveger";8;0;"";"";99999.0;5.7;450.0;9.0;"Lite streng";"Varig tillatelse"
1016266502;"Gardsbruk";"202445611-2";"17.09.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=589562";"Utvidet bruk";"20.09.2024";"20.09.2027";"";"Privat";"Privat";"POINT(328270.425 7075257.77)";"Verdal";5038;"FV6894 S1D1 m724";450.0;9.0;80.0;"Lite streng";"E - Lokale adkomstveger";6;1;"";"";99999.0;4.1;450.0;9.0;"Lite streng";"Utvidet bruk"
1019191141;"Service";"202429258-2";"14.05.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=573138";"Midlertidig tillatelse";"21.05.2024";"30.06.2024";"";"Privat";"Privat";"POINT(325201.164 7075365.597)";"Verdal";5038;"FV6882 S1D1 m597";450.0;9.0;50.0;"Lite streng";"E - Lokale adkomstveger";18;0;"Enkel";"";-260.0;2.5;450.0;9.0;"Lite streng";"Midlertidig tillatelse"
1019423283;"Bolig";"202422736-2 ";"19.03.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=566536";"Utvidet bruk";"02.07.2024";"02.07.2027";"";"Privat";"Privat";"POINT(330719.907 7078624.306)";"Verdal";5038;"FV6902 S1D1 m23";500.0;8.0;40.0;"Lite streng";"E - Lokale adkomstveger";7;0;"Enkel";"";-271.0;3.8;500.0;8.0;"Lite streng";"Utvidet bruk"
1019845204;"Gardsbruk";"202443992-2";"30.08.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=587939";"Varig tillatelse";"05.09.2024";"05.09.2027";"";"Privat";"Privat";"POINT(331010.925 7078777.639)";"Verdal";5038;"FV6902 S1D1 m538";500.0;8.0;60.0;"Lite streng";"E - Lokale adkomstveger";11;0;"Enkel";"";99999.0;3.0;500.0;8.0;"Lite streng";"Varig tillatelse"
1016274775;"Gardsbruk";"202443992-2";"30.08.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=587939";"Varig tillatelse";"05.09.2024";"05.09.2027";"Denne avkj√∏rselen skal saneres n√•r ny er bygd. ";"Privat";"Privat";"POINT(330957.126 7078796.399)";"Verdal";5038;"FV6902 S1D1 m482";500.0;8.0;40.0;"Lite streng";"E - Lokale adkomstveger";12;0;"Enkel";"";99999.0;3.0;500.0;8.0;"Lite streng";"Varig tillatelse"
1019423284;"Bolig";"202432335-2";"19.06.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=576230";"Varig tillatelse";"03.07.2024";"03.07.2027";"Flytting av avkj√∏rsel. ";"Privat";"Privat";"POINT(329056.852 7078933.135)";"Verdal";5038;"FV757 S1D1 m4698";4910.0;9.0;60.0;"Streng";"C - Lokale hovedveger";12;8;"";"";427.0;-0.2;4910.0;9.0;"Streng";"Varig tillatelse"
1015231452;"Gardsbruk";"202444439-2";"04.09.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=588386";"Utvidet bruk";"06.09.2024";"06.09.2027";"";"Privat";"Privat";"POINT(331578.931 7080318.881)";"Verdal";5038;"FV759 S1D1 m1902";750.0;13.0;70.0;"Streng";"C - Lokale hovedveger";5;1;"";"";-1745.0;1.0;750.0;13.0;"Streng";"Utvidet bruk"
1016043606;"Dyrkamark/jordbruk";"202541399";"19.09.2025";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=639434#";"Varig tillatelse";"22.09.2025";"22.09.2028";"";"Privat";"Privat";"POINT(376538.864 7127932.426)";"Sn√•sa";5041;"FV7006 S1D1 m3964";300.0;9.0;80.0;"Lite streng";"E - Lokale adkomstveger";7;0;"Enkel";"";-1025.0;-1.4;300.0;9.0;"Lite streng";"Varig tillatelse"
1025288532;"Dyrkamark/jordbruk";"202541399";"19.09.2025";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=639434#";"Varig tillatelse";"22.09.2025";"22.09.2028";"";"Privat";"Privat";"POINT(377445.422 7128444.741)";"Sn√•sa";5041;"FV7006 S1D1 m5020";300.0;9.0;80.0;"Lite streng";"E - Lokale adkomstveger";6;0;"Enkel";"";99999.0;1.3;300.0;9.0;"Lite streng";"Varig tillatelse"
1016047399;"Bolig";"202528419";"11.07.2025";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=626450#";"Varig tillatelse";"18.08.2025";"18.08.2028";"Disp. fra byggegrense og flytting av avkj√∏rsel";"Privat";"Privat";"POINT(380201.041 7130194.447)";"Sn√•sa";5041;"FV7006 S1D1 m8403";300.0;9.0;50.0;"Lite streng";"E - Lokale adkomstveger";31;2;"";"";940.0;1.5;300.0;9.0;"Lite streng";"Varig tillatelse"
1019425735;"Hytte";"202433338-2";"24.06.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=577253";"Varig tillatelse";"08.07.2024";"08.07.2027";"";"Privat";"Privat";"POINT(428401.967 7170839.815)";"Lierne";5042;"FV7014 S1D1 m9430";20.0;15.0;80.0;"Lite streng";"E - Lokale adkomstveger";8;0;"Enkel";"";90.0;-0.8;20.0;15.0;"Lite streng";"Varig tillatelse"
1021976558;"Service";"202451447-2";"22.11.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=595474";"Varig tillatelse";"28.11.2024";"28.11.2027";"";"Kommune";"Kommune";"POINT(431655.579 7196621.1)";"R√∏yrvik";5043;"FV7016 S3D1 m13506";300.0;10.0;50.0;"Mindre streng";"D - Lokale samleveger";15;0;"";"";291.0;0.1;300.0;10.0;"Mindre streng";"Varig tillatelse"
1018462336;"Service";"202510847-2";"20.02.2025";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=608741";"Midlertidig tillatelse";"24.02.2025";"24.02.2028";"";"";"";"POINT(371184.18 7169908.276)";"H√∏ylandet";5046;"FV17 S15D1 m7388";1440.0;22.0;60.0;"Meget streng";"B - Regionale hovedveger";11;3;"";"";688.0;2.4;1440.0;22.0;"Meget streng";"Midlertidig tillatelse"
1015774201;"Gardsbruk";"202514919-2";"17.03.2025";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=612828";"Utvidet bruk";"21.03.2025";"21.03.2028";"";"Privat";"Privat";"POINT(357072.824 7156651.264)";"Overhalla";5047;"FV7058 S1D1 m485";260.0;9.0;30.0;"Lite streng";"E - Lokale adkomstveger";16;0;"Enkel";"";52.0;0.4;260.0;9.0;"Lite streng";"Utvidet bruk"
1025214880;"Industri";"202537520";"21.08.2025";"https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3510455&VerID=3307705";"Varig tillatelse";"27.08.2025";"27.08.2028";"";"Privat";"Privat";"POINT(352088.527 7221660.593)";"Leka";5052;"FV771 S6D1 m3660";260.0;8.0;80.0;"Mindre streng";"D - Lokale samleveger";3;0;"";"";99999.0;1.9;260.0;8.0;"Mindre streng";"Varig tillatelse"
1016386654;"Hytte";"202451566-2";"25.11.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=595601";"Utvidet bruk";"27.11.2024";"27.11.2027";"";"Privat";"Privat";"POINT(342349.42 7224709.942)";"Leka";5052;"FV7132 S1D1 m6446";100.0;9.0;60.0;"Lite streng";"E - Lokale adkomstveger";9;0;"Enkel";"";99999.0;2.4;100.0;9.0;"Lite streng";"Utvidet bruk"
606517974;"Bolig";"202443987-2";"30.08.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=587934";"Varig tillatelse";"27.09.2024";"27.09.2027";"Avkj√∏rselen skal stenges n√•r ny tas i bruk. ";"Privat";"Privat";"POINT(251364.123 7050198.727)";"Indre Fosen";5054;"FV6388 S1D1 m702";600.0;8.0;60.0;"Lite streng";"E - Lokale adkomstveger";14;0;"Enkel";"Sanering av eksisterende avkjørsel + utvidet bruk av naboavkjørselen";99999.0;-3.2;600.0;8.0;"Lite streng";"Varig tillatelse"
606517972;"Bolig";"202443987-2";"30.08.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=587934";"Varig tillatelse";"27.09.2024";"27.09.2027";"";"Privat";"Privat";"POINT(251372.638 7050207.226)";"Indre Fosen";5054;"FV6388 S1D1 m691";600.0;8.0;60.0;"Lite streng";"E - Lokale adkomstveger";14;0;"Enkel";"Sanering av eksisterende avkjørsel + utvidet bruk av naboavkjørselen";99999.0;0.6;600.0;8.0;"Lite streng";"Varig tillatelse"
1024620224;"Bolig";"202525132";"17.06.2025";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=623128#";"Avslag";"10.07.2025";"";"";"Privat";"Privat";"POINT(252113.405 7051736.86)";"Indre Fosen";5054;"FV6382 S1D1 m3064";800.0;8.0;60.0;"Lite streng";"E - Lokale adkomstveger";14;0;"Enkel";"Pga. tettheten av avkjørsler";1464.0;-0.3;800.0;8.0;"Lite streng";"Varig tillatelse"
1024549946;"Bolig";"202521683";"14.05.2025";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=619632#";"Utvidet bruk";"25.06.2025";"25.06.2028";"";"Privat";"Privat";"POINT(248884.689 7060203.621)";"Indre Fosen";5054;"FV718 S1D1 m3927";3490.0;8.0;60.0;"Streng";"C - Lokale hovedveger";15;1;"";"";99999.0;-0.6;3490.0;8.0;"Streng";"Utvidet bruk"
718986991;"Bolig";"202519439";"23.04.2025";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=617383";"Utvidet bruk";"27.06.2025";"27.06.2028";"";"Privat";"Privat";"POINT(245191.941 7067175.75)";"Indre Fosen";5054;"FV718 S2D1 m6944";670.0;9.0;80.0;"Mindre streng";"D - Lokale samleveger";5;1;"";"";-957.0;-1.4;670.0;9.0;"Mindre streng";"Utvidet bruk"
1021991155;"Bolig";"202435839-3";"23.07.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=579754";"Varig tillatelse";"21.01.2025";"21.01.2028";"Tidligere avkj√∏rsel skal saneres.";"Privat";"Privat";"POINT(244693.984 7067802.61)";"Indre Fosen";5054;"FV718 S2D1 m8550";670.0;9.0;60.0;"Mindre streng";"D - Lokale samleveger";12;1;"";"";-2113.0;-3.6;670.0;9.0;"Mindre streng";"Varig tillatelse"
1021162869;"";"202445188-2";"30.09.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=589138";"Avslag";"01.10.2024";"01.10.2027";"";"";"";"POINT(289236.084 7071405.471)";"Indre Fosen";5054;"FV6842 S1D1 m6432";188.0;8.0;80.0;"Lite streng";"E - Lokale adkomstveger";0;0;"Enkel";"Hadde allerede en god avkjørsel til fjøset";99999.0;1.8;188.0;8.0;"Lite streng";"Varig tillatelse"
1024620271;"Bolig";"202523438";"26.05.2025";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=621417#";"Varig tillatelse";"10.07.2025";"10.07.2028";"";"Privat";"Privat";"POINT(284116.91 7071960.423)";"Indre Fosen";5054;"FV6836 S1D1 m7971";650.0;9.0;60.0;"Lite streng";"E - Lokale adkomstveger";3;0;"Vanskelig";"Pga at søkers begrunnelse var litt svak, ønsket helst ikke å sanere eksisterende. ";271.0;-5.0;650.0;9.0;"Lite streng";"Varig tillatelse"
1015772673;"Bolig";"202447288-2";"01.10.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=591246";"Utvidet bruk";"29.10.2024";"29.10.2027";"";"Privat";"Privat";"POINT(159765.006 7017328.584)";"Heim";5055;"FV6176 S1D1 m6777";160.0;10.0;80.0;"Mindre streng";"D - Lokale samleveger";13;0;"";"";-65.0;-2.7;160.0;10.0;"Mindre streng";"Utvidet bruk"
712226308;"Bolig";"202508358-2 ";"30.01.2025";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=606240";"Utvidet bruk";"18.02.2025";"18.02.2028";"";"Privat";"Privat";"POINT(202887.082 7031744.595)";"Heim";5055;"FV680 S16D1 m5826";3200.0;6.0;50.0;"Streng";"B - Regionale hovedveger";10;9;"";"";-754.0;-2.4;3200.0;6.0;"Streng";"Utvidet bruk"
1022499972;"Service";"202517979-2";"02.04.2025";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=615907";"Midlertidig tillatelse";"16.04.2025";"30.11.2025";"";"Privat";"Privat";"POINT(207170.012 7033442.537)";"Heim";5055;"FV6436 S1D1 m637";400.0;9.0;80.0;"Lite streng";"E - Lokale adkomstveger";14;1;"Enkel";"";99999.0;1.4;400.0;9.0;"Lite streng";"Midlertidig tillatelse"
1022499995;"Service";"202517979-2 ";"02.04.2025";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=615907";"Midlertidig tillatelse";"16.04.2025";"30.11.2025";"";"Privat";"Privat";"POINT(207136.996 7033489.279)";"Heim";5055;"FV6436 S1D1 m579";400.0;9.0;80.0;"Lite streng";"E - Lokale adkomstveger";13;1;"Enkel";"";-146.0;12.5;400.0;9.0;"Lite streng";"Midlertidig tillatelse"
1022499998;"Service";"202517975-2";"02.04.2025";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=615903";"Midlertidig tillatelse";"16.04.2025";"30.11.2025";"";"Privat";"Privat";"POINT(206947.642 7033932.731)";"Heim";5055;"FV6432 S4D1 m4852";338.0;14.0;80.0;"Mindre streng";"D - Lokale samleveger";2;1;"";"";203.0;3.5;338.0;14.0;"Mindre streng";"Midlertidig tillatelse"
609138674;"Bolig";"202430831-2";"07.06.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=574726";"Utvidet bruk";"11.06.2024";"11.06.2027";"";"Privat";"Privat";"POINT(212576.841 7049727.046)";"Hitra";5056;"FV6426 S1D1 m5767";260.0;9.0;80.0;"Lite streng";"E - Lokale adkomstveger";3;0;"Enkel";"";99999.0;1.1;260.0;9.0;"Lite streng";"Utvidet bruk"
615536794;"";"202445265-2";"11.09.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=589215";"Varig tillatelse";"24.09.2024";"24.09.2027";"";"Privat";"Privat";"POINT(207187.081 7057691.816)";"Hitra";5056;"FV6440 S1D1 m727";1300.0;11.0;50.0;"Streng";"C - Lokale hovedveger";25;3;"";"";171.0;1.6;1300.0;11.0;"Streng";"Varig tillatelse"
615745687;"Bolig";"202536794";"20.08.2025";"https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3521066&VerID=3317826";"Varig tillatelse";"17.09.2025";"17.09.2028";"";"Privat";"Privat";"POINT(189145.1 7063855.657)";"Hitra";5056;"FV6456 S2D1 m10222";100.0;9.0;80.0;"Mindre streng";"D - Lokale samleveger";12;0;"";"";99999.0;1.0;100.0;9.0;"Mindre streng";"Varig tillatelse"
1025288352;"Skog/skogbruk";"202536794";"20.08.2025";"https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3521066&VerID=3317826";"Avslag";"17.09.2025";"";"";"";"";"POINT(189156.333 7063863.134)";"Hitra";5056;"FV6456 S2D1 m10228";100.0;9.0;80.0;"Mindre streng";"D - Lokale samleveger";12;0;"";"";99999.0;1.0;100.0;9.0;"Mindre streng";"Varig tillatelse"
1019037907;"Skole/Barnehage";"202409746-2";"12.02.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=553488";"Midlertidig tillatelse";"04.04.2024";"23.12.2025";"";"";"";"POINT(201481.719 7066794.792)";"Hitra";5056;"FV714 S9D1 m5099 KD1 m51";"";"";50.0;"";"B - Regionale hovedveger";12;11;"";"";-12.0;0.0;"";"";"";"Midlertidig tillatelse"
1019037730;"Skole/Barnehage";"202409746-2";"12.02.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=553488";"Midlertidig tillatelse";"04.04.2024";"23.12.2025";"";"";"";"POINT(201502.932 7066888.988)";"Hitra";5056;"FV714 S9D1 m5191";2300.0;13.0;60.0;"Streng";"B - Regionale hovedveger";13;13;"";"";648.0;0.3;2300.0;13.0;"Streng";"Midlertidig tillatelse"
607705383;"Gardsbruk";"202522248";"21.05.2025";"https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109";"Midlertidig tillatelse";"23.07.2025";"";"Alt. 1: Bygging av midlertidig anleggsveg mellom hus og ny midlertidig avkj√∏rsel iht. skisse i s√∏knad. Alt 2: Utvidelse av avkj√∏rsel (FV6398 K S1D1 m4149)";"Privat";"Privat";"POINT(233306.73 7072055.151)";"√òrland";5057;"FV6398 S1D1 m4149";300.0;8.0;60.0;"Lite streng";"E - Lokale adkomstveger";12;0;"Vanskelig";"Mange midlertidige avkjørsler i en søknad";99999.0;-0.3;300.0;8.0;"Lite streng";"Midlertidig tillatelse"
607716019;"Gardsbruk";"202522248";"21.05.2025";"https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109";"Endret bruk";"23.07.2025";"28.11.2025";"Tiltak: Midlertidig utvidelse og bruksendring av avkj√∏rsel";"Privat";"Privat";"POINT(232657.671 7072335.689)";"√òrland";5057;"FV6400 S1D1 m4066";1100.0;9.0;60.0;"Mindre streng";"D - Lokale samleveger";19;1;"";"";758.0;-0.1;1100.0;9.0;"Mindre streng";"Endret bruk"
607716013;"Gardsbruk";"202522248";"21.05.2025";"https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109";"Endret bruk";"23.07.2025";"28.11.2025";"Tiltak: Midlertidig utvidelse og bruksendring av avkj√∏rsel";"Privat";"Privat";"POINT(232706.38 7072483.319)";"√òrland";5057;"FV6400 S1D1 m3912";1100.0;9.0;60.0;"Mindre streng";"D - Lokale samleveger";17;1;"";"";99999.0;-0.1;1100.0;9.0;"Mindre streng";"Endret bruk"
607716013;"Gardsbruk";"202522248";"21.05.2025";"https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109";"Endret bruk";"23.07.2025";"28.11.2025";"Tiltak: Midlertidig utvidelse og bruksendring av avkj√∏rsel";"Privat";"Privat";"POINT(232706.38 7072483.319)";"√òrland";5057;"FV6400 S1D1 m3912";1100.0;9.0;60.0;"Mindre streng";"D - Lokale samleveger";17;1;"";"";99999.0;-0.1;1100.0;9.0;"Mindre streng";"Endret bruk"
607717924;"Gardsbruk";"202522248";"21.05.2025";"https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109";"Endret bruk";"23.07.2025";"28.11.2025";"Tiltak: Midlertidig utvidelse og bruksendring av avkj√∏rsel";"Privat";"Privat";"POINT(232769.879 7072720.667)";"√òrland";5057;"FV6404 S1D1 m64";280.0;8.0;60.0;"Lite streng";"E - Lokale adkomstveger";13;0;"Vanskelig";"Mange midlertidige avkjørsler i en søknad";99999.0;0.0;280.0;8.0;"Lite streng";"Endret bruk"
607717924;"Gardsbruk";"202522248";"21.05.2025";"https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109";"Endret bruk";"23.07.2025";"28.11.2025";"Tiltak: Midlertidig utvidelse og bruksendring av avkj√∏rsel";"Privat";"Privat";"POINT(232769.879 7072720.667)";"√òrland";5057;"FV6404 S1D1 m64";280.0;8.0;60.0;"Lite streng";"E - Lokale adkomstveger";13;0;"Vanskelig";"Mange midlertidige avkjørsler i en søknad";99999.0;0.0;280.0;8.0;"Lite streng";"Endret bruk"
607716008;"Gardsbruk";"202522248";"21.05.2025";"https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109";"Endret bruk";"23.07.2025";"28.11.2025";"Tiltak: Midlertidig utvidelse og bruksendring av avkj√∏rsel";"Privat";"Privat";"POINT(233274.572 7072813.248)";"√òrland";5057;"FV6400 S1D1 m3198";1100.0;10.0;80.0;"Mindre streng";"D - Lokale samleveger";10;1;"";"";99999.0;-0.4;1100.0;10.0;"Mindre streng";"Endret bruk"
607716008;"Gardsbruk";"202522248";"21.05.2025";"https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109";"Endret bruk";"23.07.2025";"28.11.2025";"Tiltak: Midlertidig utvidelse og bruksendring av avkj√∏rsel";"Privat";"Privat";"POINT(233274.572 7072813.248)";"√òrland";5057;"FV6400 S1D1 m3198";1100.0;10.0;80.0;"Mindre streng";"D - Lokale samleveger";10;1;"";"";99999.0;-0.4;1100.0;10.0;"Mindre streng";"Endret bruk"
1025046588;"Industri";"202522248";"21.05.2025";"https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109";"Midlertidig tillatelse";"23.07.2025";"28.11.2025";"Tiltak: Midlertidig avkj√∏rsel for spesialtransport";"Privat";"Privat";"POINT(236541.62 7073452.163)";"√òrland";5057;"FV710 S8D1 m246";510.0;17.0;50.0;"Streng";"B - Regionale hovedveger";6;2;"";"";-127.0;0.9;510.0;17.0;"Streng";"Midlertidig tillatelse"
607717945;"Gardsbruk";"202522248";"21.05.2025";"https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109";"Endret bruk";"23.07.2025";"28.11.2025";"Tiltak: Midlertidig utvidelse og bruksendring av avkj√∏rsel";"Privat";"Privat";"POINT(233057.672 7074206.932)";"√òrland";5057;"FV6404 S1D1 m1607";280.0;8.0;60.0;"Lite streng";"E - Lokale adkomstveger";12;0;"Vanskelig";"Mange midlertidige avkjørsler i en søknad";99999.0;-0.1;280.0;8.0;"Lite streng";"Endret bruk"
608154170;"Bolig";"202522248";"21.05.2025";"https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109";"Endret bruk";"23.07.2025";"28.11.2025";"Tiltak: Midlertidig utvidelse og bruksendring av avkj√∏rsel";"Privat";"Privat";"POINT(235236.528 7074316.372)";"√òrland";5057;"FV6408 S1D1 m1024";2770.0;9.0;50.0;"Streng";"C - Lokale hovedveger";17;12;"";"";256.0;0.1;2770.0;9.0;"Streng";"Endret bruk"
607717949;"Gardsbruk";"202522248";"21.05.2025";"https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3456061&VerID=3254109";"Endret bruk";"23.07.2025";"28.11.2025";"Tiltak: Midlertidig utvidelse og bruksendring av avkj√∏rsel";"Privat";"Privat";"POINT(233056.48 7074410.713)";"√òrland";5057;"FV6404 S1D1 m1814";280.0;8.0;60.0;"Lite streng";"E - Lokale adkomstveger";11;0;"Vanskelig";"Mange midlertidige avkjørsler i en søknad";99999.0;-0.1;280.0;8.0;"Lite streng";"Endret bruk"
1021230915;"Industri";"202451051-2";"18.11.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=595075";"Midlertidig tillatelse";"19.11.2024";"31.12.2024";"";"Privat";"Privat";"POINT(233318.475 7074498.709)";"√òrland";5057;"FV6406 S1D1 m1639";247.0;20.0;80.0;"Mindre streng";"D - Lokale samleveger";5;0;"";"";99999.0;-0.2;247.0;20.0;"Mindre streng";"Midlertidig tillatelse"
1021230923;"Industri";"202451051-2";"18.11.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=595075";"Midlertidig tillatelse";"19.11.2024";"31.12.2024";"";"Privat";"Privat";"POINT(233308.288 7074521.229)";"√òrland";5057;"FV6406 S1D1 m1661";247.0;20.0;80.0;"Mindre streng";"D - Lokale samleveger";5;0;"";"";99999.0;-0.2;247.0;20.0;"Mindre streng";"Midlertidig tillatelse"
1021230911;"Service";"202451051-2";"18.11.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=595075";"Midlertidig tillatelse";"19.11.2024";"31.12.2024";"";"";"";"POINT(233035.305 7075188.319)";"√òrland";5057;"FV6404 S1D1 m2600";280.0;8.0;60.0;"Lite streng";"E - Lokale adkomstveger";3;0;"Enkel";"";65.0;-0.1;280.0;8.0;"Lite streng";"Midlertidig tillatelse"
1019845398;"Dyrkamark/jordbruk";"202445172-2";"10.09.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=589122";"Varig tillatelse";"18.09.2024";"18.09.2027";"Avkj√∏rsel skal saneres n√•r ny er etablert. ";"";"";"POINT(237427.198 7075597.621)";"√òrland";5057;"FV6392 S1D1 m427";1690.0;9.0;60.0;"Mindre streng";"D - Lokale samleveger";12;3;"";"";96.0;-1.0;1690.0;9.0;"Mindre streng";"Varig tillatelse"
608267844;"Bolig";"202409720-3";"12.02.2024";"https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=553462";"Utvidet bruk";"02.09.2024";"02.09.2027";"";"Privat";"Privat";"POINT(236290.056 7075785.876)";"√òrland";5057;"FV6414 S1D1 m734";790.0;11.0;80.0;"Lite streng";"E - Lokale adkomstveger";9;0;"Enkel";"";523.0;0.1;790.0;11.0;"Lite streng";"Utvidet bruk"
