OBJ.VEGOBJEKT-ID;OBJ.TYPE-ID;OBJ.VERSJON;MET.FØRSTE FOREKOMST;MET.OPPRETTET DATO;OBJ.STARTDATO;OBJ.SLUTTDATO;OBJ.SIST MODIFISERT;EGS.BRUKSOMRÅDE.1256;EGS.PRIMÆRAKTIVITET.1824;EGS.AVSTAND PERSONAKTIVITET (M).1823;EGS.STIGNING (NULL).1825;EGS.BREDDE (M).1682;EGS.DRENERINGSFORHOLD.1828;EGS.SIKTFORHOLD.12051;EGS.SAKSNUMMER.1822;EGS.SØKNAD MOTTATT DATO.12048;EGS.ARKIVREFERANSE, URL.12050;EGS.VEDTAK.10670;EGS.VEDTAKSDATO.11444;EGS.TILLATELSE GJELDER TIL DATO.12049;EGS.KONTROLLERT- OG GODKJENTDATO.11445;EGS.ETABLERINGSÅR.10267;EGS.TILLEGGSINFORMASJON.11566;EGS.EIER.7993;EGS.VEDLIKEHOLDSANSVARLIG.8056;EGS.GEOMETRI, PUNKT.4753;LOK.KOMMUNE;LOK.KOMMUNENUMMER;LOK.FYLKE;LOK.FYLKESNUMMER;LOK.RIKSVEGRUTE;LOK.KONTRAKTSOMRÅDE;VSR.VEGSYSTEMREFERANSE;VSR.VEGKATEGORI;VSR.FASE;VSR.VEGNUMMER;VSR.STREKNING;VSR.DELSTREKNING;VSR.FRA_METER;VSR.TIL_METER;LOK.VEGLENKESEKVENSID;LOK.STARTPOSISJON;LOK.SLUTTPOSISJON;LOK.RETNING;LOK.SIDEPOSISJON;LOK.KJØREFELT;LOK.TYPEVEG;LOK.LENGDE;REL.FORELDER;REL.BARN;GEO.GEOMETRI;GEO.HØYDEREFERANSE;GEO.DATAFANGSTDATO;GEO.DATAFANGSTMETODE;GEO.NØYAKTIGHET;GEO.SYNBARHET;GEO.DATAFANGSTMETODEHØYDE;GEO.H-NØYAKTIGHET;GEO.MAX-AVVIK
1024537123;46;1;1;;27.06.2025;;2025-06-27T06:31:21Z;Skole/Barnehage;;;;;;;202525270;18.06.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=623266#;Varig tillatelse;25.06.2025;25.06.2028;;;;Privat;Privat;POINT(246422.416 7008626.642);Melhus;5028;Trøndelag;50;;Skiltkontrakt Trøndelag FK 2020-2025,5001 Gauldal-Oppdal 2024-2029,E5051 Trøndelag Sør 2025-2028;FV6492 S3D1 m2660;F;V;6492;3;1;2660;2660;72552;0,14786108;0,14786108;MED;V;;Enkel bilveg;0;;;POINT(246422.416 7008626.642);;27.06.2025;ukj;100;0;;;-1
719070785;46;3;1;;01.03.2024;;2025-06-17T08:30:06Z;Bolig;;;;;;;202410477-2;18.02.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=554242;Utvidet bruk;28.02.2024;28.02.2027;;;;Privat;Privat;POINT(266993.149 7015854.976);Melhus;5028;Trøndelag;50;;Skiltkontrakt Trøndelag FK 2020-2025,5001 Gauldal-Oppdal 2024-2029,E5051 Trøndelag Sør 2025-2028;FV6598 S1D1 m1664;F;V;6598;1;1;1664;1664;72639;0,74313857;0,74313857;MED;H;;Enkel bilveg;0;;446:1018977596;POINT(266993.149 7015854.976);;;ukj;100;0;;;-1
1025288609;46;1;1;;24.09.2025;;2025-09-24T12:47:21Z;Dyrkamark/jordbruk;;;;;;;202540333;09.09.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3538069&VerID=3333874;;24.09.2025;01.01.2026;;;;Privat;Privat;POINT(266622.601 7016771.126);Melhus;5028;Trøndelag;50;;Skiltkontrakt Trøndelag FK 2020-2025,5001 Gauldal-Oppdal 2024-2029,E5051 Trøndelag Sør 2025-2028;FV6594 S1D1 m3433;F;V;6594;1;1;3433;3433;72875;0,34472291;0,34472291;MED;V;;Enkel bilveg;0;;;POINT(266622.601 7016771.126);;24.09.2025;ukj;100;0;;;-1
716506620;46;2;1;;24.09.2025;;2025-09-24T12:46:11Z;Skog/skogbruk;;;;;;;202540333;09.09.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3538069&VerID=3333874;Midlertidig tillatelse;24.09.2025;01.01.2026;;;;Privat;Privat;POINT(266615.379 7016896.338);Melhus;5028;Trøndelag;50;;Skiltkontrakt Trøndelag FK 2020-2025,5001 Gauldal-Oppdal 2024-2029,E5051 Trøndelag Sør 2025-2028;FV6594 S1D1 m3564;F;V;6594;1;1;3564;3564;72875;0,35786795;0,35786795;MED;V;;Enkel bilveg;0;;;POINT(266615.379 7016896.338);;;ukj;100;0;;;-1
712146657;46;2;1;;16.04.2024;;2025-06-17T08:30:06Z;Bolig;;;;;;;202425670-2;11.04.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=569495;Utvidet bruk;15.04.2024;15.04.2027;;;;Privat;Privat;POINT(262674.723 7016934.446);Melhus;5028;Trøndelag;50;;Skiltkontrakt Trøndelag FK 2020-2025,5001 Gauldal-Oppdal 2024-2029,E5051 Trøndelag Sør 2025-2028;FV6578 S1D1 m1718;F;V;6578;1;1;1718,097;1718,097;72627;0,18626581;0,18626581;MED;H;;Enkel bilveg;0;;;POINT(262674.723 7016934.446);;;ukj;100;0;;;-1
1019887680;46;1;1;;30.09.2024;;2025-06-17T08:30:06Z;Bolig;;;;;;;202443180-2;26.08.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=587126;Avslag;20.09.2024;20.09.2027;;;;;;POINT(263534.705 7023356.845);Melhus;5028;Trøndelag;50;;Skiltkontrakt Trøndelag FK 2020-2025,5001 Gauldal-Oppdal 2024-2029,E5051 Trøndelag Sør 2025-2028;FV6612 S1D1 m1160;F;V;6612;1;1;1160;1160;72646;0,39278614;0,39278614;MED;H;;Enkel bilveg;0;;;POINT(263534.705 7023356.845);;;ukj;100;0;;;-1
716024770;46;2;1;;15.02.2024;;2025-06-17T08:29:27Z;Bolig;;;;;;;202409654-2;12.02.2024;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2939954&VerID=2752471;Endret bruk;14.02.2024;14.02.2027;;;;Privat;Privat;POINT(255559.23 7020847.402);Skaun;5029;Trøndelag;50;;Skiltkontrakt Trøndelag FK 2020-2025,5001 Gauldal-Oppdal 2024-2029,E5051 Trøndelag Sør 2025-2028;FV708 S2D1 m2123;F;V;708;2;1;2122,695;2122,695;72317;0,92169277;0,92169277;MED;H;;Enkel bilveg;0;;;POINT(255559.23 7020847.402);;;ukj;100;0;;;-1
719460544;46;2;1;;01.07.2024;;2025-06-17T08:30:06Z;Gardsbruk;;;;;;;202429778-2;22.05.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=573658;Utvidet bruk;28.06.2024;28.06.2027;;;;Privat;Privat;POINT(252042.976 7031117.177);Skaun;5029;Trøndelag;50;;5010 Orkland 2022-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5051 Trøndelag Sør 2025-2028;FV6634 S1D1 m4622;F;V;6634;1;1;4622,017;4622,017;72664;0,76640626;0,76640626;MED;H;;Enkel bilveg;0;;;POINT(252042.976 7031117.177);;;ukj;100;0;;;-1
1024480013;46;1;1;;13.06.2025;;2025-06-17T08:30:06Z;Bolig;;;;;;;202524260;03.06.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=622256#;Utvidet bruk;12.06.2025;;;;;Privat;Privat;POINT(252860.611 7031977.622);Skaun;5029;Trøndelag;50;;5010 Orkland 2022-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5051 Trøndelag Sør 2025-2028;FV6638 S1D1 m2754;F;V;6638;1;1;2754;2754;72666;0,80655212;0,80655212;MED;V;;Enkel bilveg;0;;;POINT(252860.611 7031977.622);;13.06.2025;ukj;100;0;;;-1
1018331967;46;2;1;;29.04.2025;;2025-06-17T08:30:06Z;;;;;;;;202518274-6;08.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=616202;Varig tillatelse;28.04.2025;28.04.2028;;;;Privat;Privat;POINT(252860.499 7031977.771);Skaun;5029;Trøndelag;50;;5010 Orkland 2022-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5051 Trøndelag Sør 2025-2028;FV6638 S1D1 m2754;F;V;6638;1;1;2754;2754;72666;0,80655212;0,80655212;MED;V;;Enkel bilveg;0;;;POINT(252860.499 7031977.771);;;ukj;100;0;;;-1
719461991;46;2;1;;03.03.2025;;2025-06-17T08:37:08Z;Industri;;;;;;;202509642-2;11.02.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=607527;Utvidet bruk;24.02.2025;24.02.2028;;;;Privat;Privat;POINT(248782.463 7034186.258);Skaun;5029;Trøndelag;50;;5010 Orkland 2022-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5051 Trøndelag Sør 2025-2028;FV800 S3D1 m5236;F;V;800;3;1;5236;5236;72879;0,5242562;0,5242562;MED;H;;Enkel bilveg;0;;;POINT(248782.463 7034186.258);;;ukj;100;0;;;-1
1018462284;46;2;1;;03.03.2025;;2025-06-17T08:30:06Z;Service;;;;;;;202118123-11;19.12.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=393579;Midlertidig tillatelse;07.02.2025;31.01.2026;;;;;;POINT(282054.151 7039940.829);Malvik;5031;Trøndelag;50;;5007 Stjørdal 2020-2027,E5050 Signalanlegg Trondheim og Malvik 2022-2024,Skiltkontrakt Trøndelag FK 2020-2025,E5051 Trøndelag Sør 2025-2028;FV6706 S1D1 m1905;F;V;6706;1;1;1905;1905;72687;0,89799532;0,89799532;MED;H;;Enkel bilveg;0;;;POINT(282054.151 7039940.829);;;ukj;100;0;;;-1
1024479764;46;1;1;;13.06.2025;;2025-06-17T08:30:06Z;Industri;;;;;;;202118399;23.05.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=393862;Midlertidig tillatelse;10.06.2025;01.08.2027;;;;Stat, Nye Veier;Nye Veier;POINT(281709.222 7040046.681);Malvik;5031;Trøndelag;50;;5007 Stjørdal 2020-2027,E5050 Signalanlegg Trondheim og Malvik 2022-2024,Skiltkontrakt Trøndelag FK 2020-2025,E5051 Trøndelag Sør 2025-2028;FV6672 S2D1 m2556;F;V;6672;2;1;2556;2556;72678;0,57307223;0,57307223;MED;V;;Enkel bilveg;0;;;POINT(281709.222 7040046.681);;13.06.2025;ukj;100;0;;;-1
721361571;46;3;1;;28.06.2021;;2025-06-17T08:30:06Z;Industri;;;;;;;202118399;23.05.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=393862;Midlertidig tillatelse;10.06.2025;01.08.2027;;;;Privat;Privat;POINT(281416.477 7040049.648);Malvik;5031;Trøndelag;50;;5007 Stjørdal 2020-2027,E5050 Signalanlegg Trondheim og Malvik 2022-2024,Skiltkontrakt Trøndelag FK 2020-2025,E5051 Trøndelag Sør 2025-2028;FV6672 S2D1 m2200;F;V;6672;2;1;2200,202;2200,202;72678;0,49392297;0,49392297;MED;H;;Enkel bilveg;0;;;POINT(281416.477 7040049.648);;;ukj;265;99;;;-1
1024479975;46;1;1;;13.06.2025;;2025-06-17T08:30:06Z;Industri;;;;;;;202522039;19.05.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=619988;Midlertidig tillatelse;11.06.2025;01.08.2027;;;;Stat, Nye Veier;Nye Veier;POINT(281423.241 7040125.776);Malvik;5031;Trøndelag;50;;5007 Stjørdal 2020-2027,E5050 Signalanlegg Trondheim og Malvik 2022-2024,Skiltkontrakt Trøndelag FK 2020-2025,E5051 Trøndelag Sør 2025-2028;FV6672 S2D1 m2126;F;V;6672;2;1;2126;2126;72678;0,47742224;0,47742224;MED;H;;Enkel bilveg;0;;;POINT(281423.241 7040125.776);;13.06.2025;ukj;100;0;;;-1
1018462277;46;2;1;;03.03.2025;;2025-06-17T08:30:06Z;Industri;;;;;;;202118123-11;19.12.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=393579;Midlertidig tillatelse;07.02.2025;31.01.2026;;;;;;POINT(282075.2 7040247.962);Malvik;5031;Trøndelag;50;;5007 Stjørdal 2020-2027,E5050 Signalanlegg Trondheim og Malvik 2022-2024,Skiltkontrakt Trøndelag FK 2020-2025,E5051 Trøndelag Sør 2025-2028;FV6706 S1D1 m1575;F;V;6706;1;1;1575;1575;72687;0,74320621;0,74320621;MED;V;;Enkel bilveg;0;;;POINT(282075.2 7040247.962);;;ukj;100;0;;;-1
1018462267;46;2;1;;03.03.2025;;2025-06-17T08:30:06Z;Industri;;;;;;;202118123-11;19.12.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=393579;Midlertidig tillatelse;07.02.2025;31.01.2026;;;;;;POINT(282064.538 7040251.104);Malvik;5031;Trøndelag;50;;5007 Stjørdal 2020-2027,E5050 Signalanlegg Trondheim og Malvik 2022-2024,Skiltkontrakt Trøndelag FK 2020-2025,E5051 Trøndelag Sør 2025-2028;FV6706 S1D1 m1578;F;V;6706;1;1;1578;1578;72687;0,74459649;0,74459649;MED;V;;Enkel bilveg;0;;;POINT(282064.538 7040251.104);;;ukj;100;0;;;-1
715416197;46;2;1;;29.04.2025;;2025-06-17T08:37:08Z;Bolig;;;;;;;202508734-4;02.02.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=606616;Varig tillatelse;14.04.2025;14.04.2028;;;Denne avkjørselen skal saneres når ny er etablert. ;Privat;Privat;POINT(302817.256 7018478.44);Selbu;5032;Trøndelag;50;;5005 Røros 2020-2025,Skiltkontrakt Trøndelag FK 2020-2025,5005 Røros 2025-2030,E5051 Trøndelag Sør 2025-2028;FV705 S4D1 m3188;F;V;705;4;1;3187,881;3187,881;72833;0,31946599;0,31946599;MED;H;;Enkel bilveg;0;;;POINT(302817.256 7018478.44);;;ukj;100;0;;;-1
715416196;46;2;1;;29.04.2025;;2025-06-17T08:37:08Z;Bolig;;;;;;;202508734-4;02.02.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=606616;Varig tillatelse;14.04.2025;14.04.2028;;;Eksisterende avkjørsel skal saneres. ;Privat;Privat;POINT(302836.318 7018487.454);Selbu;5032;Trøndelag;50;;5005 Røros 2020-2025,Skiltkontrakt Trøndelag FK 2020-2025,5005 Røros 2025-2030,E5051 Trøndelag Sør 2025-2028;FV705 S4D1 m3168;F;V;705;4;1;3168;3168;72833;0,31748073;0,31748073;MED;H;;Enkel bilveg;0;;;POINT(302836.318 7018487.454);;;ukj;100;0;;;-1
1024535560;46;1;1;;26.06.2025;;2025-06-26T11:03:10Z;Service;;;;;;;202518786;14.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=616730#;Varig tillatelse;17.06.2025;17.06.2028;;;;Privat;Privat;POINT(283832.646 7026479.574);Selbu;5032;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5051 Trøndelag Sør 2025-2028;FV6676 S1D1 m5656;F;V;6676;1;1;5656,001;5656,001;72679;0,41609444;0,41609444;MED;H;;Enkel bilveg;0;;;POINT(283832.646 7026479.574);;26.06.2025;ukj;100;0;;;-1
1025214826;46;1;1;;01.09.2025;;2025-09-01T08:09:21Z;Industri;;;;;;;202536555;20.08.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3503203&VerID=3300676;Utvidet bruk;22.08.2025;;;;;Privat;Privat;POINT(342117.421 6979456.411);Tydal;5033;Trøndelag;50;;5005 Røros 2020-2025,Skiltkontrakt Trøndelag FK 2020-2025,5005 Røros 2025-2030,E5051 Trøndelag Sør 2025-2028;FV705 S12D1 m4060;F;V;705;12;1;4060;4060;72308;0,96711451;0,96711451;MED;V;;Enkel bilveg;0;;;POINT(342117.421 6979456.411);;01.09.2025;ukj;100;0;;;-1
1025288124;46;1;1;;24.09.2025;;2025-09-24T11:11:49Z;Industri;;;;;;;202539574;03.09.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=637609#;Midlertidig tillatelse;15.09.2025;15.09.2028;;;;Privat;Privat;POINT(330661.212 6994960.941);Tydal;5033;Trøndelag;50;;5005 Røros 2020-2025,Skiltkontrakt Trøndelag FK 2020-2025,5005 Røros 2025-2030,E5051 Trøndelag Sør 2025-2028;FV705 S9D1 m9581;F;V;705;9;1;9580,999;9580,999;72834;0,72836473;0,72836473;MED;H;;Enkel bilveg;0;;;POINT(330661.212 6994960.941);;24.09.2025;ukj;100;0;;;-1
1018715395;46;1;1;;01.02.2024;;2025-06-17T08:29:27Z;Skog/skogbruk;;;;;;;202344234-4;23.01.2024;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2927554&VerID=2739479;Varig tillatelse;01.02.2024;01.02.2027;;;;Privat;Privat;POINT(319348.863 6999982.948);Tydal;5033;Trøndelag;50;;5005 Røros 2020-2025,Skiltkontrakt Trøndelag FK 2020-2025,5005 Røros 2025-2030,E5051 Trøndelag Sør 2025-2028;FV705 S8D1 m3966;F;V;705;8;1;3966;3966;72306;0,24642836;0,24642836;MED;H;;Enkel bilveg;0;;;POINT(319348.863 6999982.948);;;ukj;100;0;;;-1
1019308425;46;1;1;;25.06.2024;;2025-06-17T08:36:10Z;Bolig;;;;;;;202432149-2;17.06.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=576044;Varig tillatelse;25.06.2024;25.06.2027;;;;Privat;Privat;POINT(340703.223 7022217.101);Meråker;5034;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6774 S1D1 m1912;F;V;6774;1;1;1912;1912;578243;0,39594241;0,39594241;MED;H;;Enkel bilveg;0;;;POINT(340703.223 7022217.101);;;ukj;100;0;;;-1
1015585557;46;2;1;;03.03.2025;;2025-06-17T08:36:10Z;Bolig;;;;;;;201872074-10;15.01.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=275747;Utvidet bruk;26.02.2025;26.02.2028;;;;Privat;Privat;POINT(336983.032 7035964.155);Meråker;5034;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6776 S1D1 m530;F;V;6776;1;1;530,31;530,31;578245;0,10462607;0,10462607;MED;H;;Enkel bilveg;0;;;POINT(336983.032 7035964.155);;;ukj;100;0;;;-1
1015589406;46;2;1;;30.09.2024;;2025-06-17T08:36:10Z;Bolig;;;;;;;202445702-2;17.09.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=589653;Varig tillatelse;27.09.2024;27.09.2027;;;Denne avkjørselen skal saneres når ny er etablert. ;;;POINT(338204.532 7036480.192);Meråker;5034;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6778 S1D1 m244;F;V;6778;1;1;244;244;578246;0,05965998;0,05965998;MED;H;;Enkel bilveg;0;;;POINT(338204.532 7036480.192);;;ukj;100;0;;;-1
1019887878;46;1;1;;30.09.2024;;2025-06-17T08:36:10Z;Bolig;;;;;;;202445702-2;17.09.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=589653;Varig tillatelse;27.09.2024;27.09.2027;;;;Privat;Privat;POINT(338220.078 7036503.781);Meråker;5034;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6778 S1D1 m215;F;V;6778;1;1;215;215;578246;0,05245565;0,05245565;MED;V;;Enkel bilveg;0;;;POINT(338220.078 7036503.781);;;ukj;100;0;;;-1
1015614262;46;2;1;;01.07.2025;;2025-07-01T11:36:17Z;Bolig;;;;;;;202518623;10.04.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=616551#;Utvidet bruk;01.07.2025;01.07.2028;;;;Privat;Privat;POINT(298363.256 7039534.032);Stjørdal;5035;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6786 S1D1 m2508;F;V;6786;1;1;2508;2508;578250;0,36109635;0,36109635;MED;V;;Enkel bilveg;0;;;POINT(298363.256 7039534.032);;;ukj;100;0;;;-1
1021165641;46;1;1;;14.11.2024;;2025-06-17T08:36:16Z;Service;;;;;;;202450343-2;07.11.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=594367;Midlertidig tillatelse;11.11.2024;15.11.2026;;;;Privat;Privat;POINT(296093.069 7041703.258);Stjørdal;5035;Trøndelag;50;;5007 Stjørdal 2020-2027,5072 Skjøtselskontrakt Nord,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV950 S4D1 m2989 KD1 m199;F;V;950;4;1;199;199;578131;0,87666296;0,87666296;MED;V;;Rampe;0;;;POINT(296093.069 7041703.258);;;ukj;100;0;;;-1
1015615252;46;2;1;;21.03.2024;;2025-06-17T08:37:35Z;Bolig;;;;;;;202412050-2;01.03.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=555849;Utvidet bruk;20.03.2024;20.03.2027;;;;Privat;Privat;POINT(297700.895 7041738.448);Stjørdal;5035;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6788 S1D1 m1087;F;V;6788;1;1;1086,999;1086,999;578252;0,10914084;0,10914084;MED;V;;Enkel bilveg;0;;;POINT(297700.895 7041738.448);;;ukj;100;0;;;-1
1015416774;46;2;1;;15.05.2025;;2025-06-17T08:37:35Z;Bolig;;;;;;;202217086-2, 202518155;07.04.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=2107459&VerID=1926952 , https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=616083;Utvidet bruk;09.05.2025;;;;;Privat;Privat;POINT(299726.388 7042071.113);Stjørdal;5035;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6798 S1D1 m3080;F;V;6798;1;1;3080,458;3080,458;578259;0,16589228;0,16589228;;H;;Enkel bilveg;0;;;POINT(299726.388 7042071.113);;;ukj;100;0;;;-1
1023139482;46;1;1;;30.05.2025;;2025-06-17T08:37:35Z;Gardsbruk;;;;;;;;05.05.2025;;Avslag;28.05.2025;;;;;;;POINT(299390.433 7042211.376);Stjørdal;5035;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6798 S1D1 m2717;F;V;6798;1;1;2717;2717;578259;0,25895429;0,25895429;MOT;H;;Enkel bilveg;0;;;POINT(299390.433 7042211.376);;30.05.2025;ukj;100;0;;;-1
1015616964;46;3;1;;28.04.2025;;2025-06-17T08:36:50Z;Bolig;;;;;;;202344176-5 ;13.01.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=517041;Utvidet bruk;05.02.2025;05.02.2028;;;;Privat;Privat;POINT(306527.39 7042737.405);Stjørdal;5035;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6788 S2D1 m1244;F;V;6788;2;1;1244,036;1244,036;2510534;0,00149477;0,00149477;MED;V;;Enkel bilveg;0;;446:1022496935;POINT(306527.39 7042737.405);;;ukj;100;0;;;-1
1015969674;46;2;1;;09.09.2025;;2025-09-09T12:21:35Z;Bolig;;;;;;;202538769;28.08.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=636804#;Utvidet bruk;03.09.2025;;;;;Privat;Privat;POINT(303635.731 7045553.349);Stjørdal;5035;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6794 S1D1 m2720;F;V;6794;1;1;2720;2720;578258;0,39809117;0,39809117;MED;V;;Enkel bilveg;0;;;POINT(303635.731 7045553.349);;;ukj;100;0;;;-1
1015979932;46;2;1;;01.09.2025;;2025-09-01T08:38:10Z;Bolig;;;;;;;202533389;06.08.2025;https://trondelag.public360online.com/locator/DMS/Document/Details/Simplified/2?module=Document&subtype=2&recno=3514505&VerID=3311639;Utvidet bruk;01.09.2025;01.09.2028;;;;Privat;Privat;POINT(293852.248 7046592.443);Stjørdal;5035;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6810 S1D1 m2571;F;V;6810;1;1;2570,597;2570,597;578265;0,14986176;0,14986176;MED;V;;Enkel bilveg;0;;;POINT(293852.248 7046592.443);;;ukj;100;0;;;-1
1015986741;46;2;1;;19.01.2025;;2025-06-17T08:36:55Z;Gardsbruk;;;;;;;202506650-2;14.01.2025;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=604528;Utvidet bruk;17.01.2025;17.01.2028;;;;Privat;Privat;POINT(290222.928 7046762.117);Stjørdal;5035;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6810 S1D10 m783;F;V;6810;1;10;783;783;578267;0,28378516;0,28378516;MED;H;;Enkel bilveg;0;;;POINT(290222.928 7046762.117);;;ukj;100;0;;;-1
1019227327;46;1;1;;06.06.2024;;2025-06-17T08:36:55Z;Gardsbruk;;;;;;;202430135-2;27.05.2024;https://trondelag.public360online.com/locator/DMS/Case/Details/Simplified/2?module=Case&subtype=2&recno=574025;Varig tillatelse;06.06.2024;06.06.2027;;;;Privat;Privat;POINT(296600.176 7047006.086);Stjørdal;5035;Trøndelag;50;;5007 Stjørdal 2020-2027,Skiltkontrakt Trøndelag FK 2020-2025,E5052 Trøndelag Nord 2025-2028;FV6806 S2D1 m2439;F;V;6806;2;1;2439,255;2439,255;578262;0,40502574;0,40502574;MED;H;;Enkel bilveg;0;;;POINT(296600.176 7047006.086);;;ukj;100;0;;;-1
